Row.names	log2FoldChange	logCPM	F	pvalue	padj	external_gene_name	description
ENSMUSG00000038859	1.43148068493798	-1.89701910719555	3.01422592821611	0.083075911425522	0.169639455496211	Baiap2l1	BAI1-associated protein 2-like 1 [Source:MGI Symbol;Acc:MGI:1914148]
ENSMUSG00000038866	-0.55623266509942	7.46987277683262	240.852458184086	1.39677251587315e-45	5.13237988033609e-44	Zcchc2	zinc finger, CCHC domain containing 2 [Source:MGI Symbol;Acc:MGI:2444114]
ENSMUSG00000038871	-0.0555083950614238	6.68859428121665	1.72370460438302	0.189743950940253	0.331916908746973	Bpgm	2,3-bisphosphoglycerate mutase [Source:MGI Symbol;Acc:MGI:1098242]
ENSMUSG00000038886	0.0859840507817237	8.68290228724315	7.88880203652696	0.00514432322589965	0.0145283079909388	Man2a2	mannosidase 2, alpha 2 [Source:MGI Symbol;Acc:MGI:2150656]
ENSMUSG00000038888	0.017115560858788	6.38952684800823	0.139590068852254	0.708827470060739	0.812130575339884	Ctu1	cytosolic thiouridylase subunit 1 [Source:MGI Symbol;Acc:MGI:2385277]
ENSMUSG00000038903	2.16648491468452	-2.58505255278988	2.41884911378879	0.12043669279075	0.232489856773632	Ccdc68	coiled-coil domain containing 68 [Source:MGI Symbol;Acc:MGI:3612676]
ENSMUSG00000038930	-0.0287235712374261	5.82967838085173	0.304626393268545	0.581212329669533	0.707925119202704	Rccd1	RCC1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2444156]
ENSMUSG00000038936	-0.242775319343209	7.68558057523035	50.394574199848	3.74666325912458e-12	2.84300676710901e-11	Sccpdh	saccharopine dehydrogenase (putative) [Source:MGI Symbol;Acc:MGI:1924486]
ENSMUSG00000038943	-0.617390640790128	8.96912908414524	412.846530655848	1.73856290721532e-69	1.33572997905486e-67	Prc1	protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]
ENSMUSG00000038949	-0.241962733312307	7.07571511345055	39.4363918338707	6.7149173373164e-10	4.26687557496204e-09	Cnst	consortin, connexin sorting protein [Source:MGI Symbol;Acc:MGI:2445141]
ENSMUSG00000038968	-1.10254405484843	-2.75507859747799	0.485575683046606	0.486190965616958	0.621315510750466	Klk1b16	kallikrein 1-related peptidase b16 [Source:MGI Symbol;Acc:MGI:891982]
ENSMUSG00000038970	-0.110425276940623	7.65557911093731	10.3076090090812	0.00139922877193882	0.00436556794050687	Lmtk2	lemur tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:3036247]
ENSMUSG00000038973	0.215941459843298	-2.58511400395168	0.0280667102778726	0.867011362127071	0.926816167558632	Cldnd2	claudin domain containing 2 [Source:MGI Symbol;Acc:MGI:1921526]
ENSMUSG00000039000	0.0619442420572143	8.82432378079146	4.19982092929716	0.0408843393486398	0.0926026862097667	Ube3c	ubiquitin protein ligase E3C [Source:MGI Symbol;Acc:MGI:2140998]
ENSMUSG00000039018	-0.358820380585696	6.16338321792985	54.3905899680046	5.81036447048357e-13	4.68222576697729e-12	Mtg1	mitochondrial ribosome-associated GTPase 1 [Source:MGI Symbol;Acc:MGI:2685015]
ENSMUSG00000039032	1.96714720191647	-3.05458825625058	0.987171510449784	0.320856729607179	0.475616993394923	Tsga13	testis specific gene A13 [Source:MGI Symbol;Acc:MGI:1891413]
ENSMUSG00000039043	0.472215181537979	2.35455269040099	12.4225436150409	0.000458159423125964	0.00154880792987732	Arpin	actin-related protein 2/3 complex inhibitor [Source:MGI Symbol;Acc:MGI:1917670]
ENSMUSG00000039062	-0.541834200722205	0.163405039120473	3.10633364822159	0.0785229592694435	0.162850836693469	Anpep	alanyl (membrane) aminopeptidase [Source:MGI Symbol;Acc:MGI:5000466]
ENSMUSG00000039070	0.289429135096706	0.15175262678298	0.906211792397741	0.341524071393358	0.495184269073663	Cpa4	carboxypeptidase A4 [Source:MGI Symbol;Acc:MGI:1919041]
ENSMUSG00000039095	0.178836382050324	4.3292795618584	5.60186583220104	0.0182737885595979	0.0453052278921761	En2	engrailed 2 [Source:MGI Symbol;Acc:MGI:95390]
ENSMUSG00000039099	0.298795652844357	0.959518701508776	1.82008331784322	0.177837755348761	0.315084136245539	Wdr93	WD repeat domain 93 [Source:MGI Symbol;Acc:MGI:3646885]
ENSMUSG00000039130	-0.14753758800844	7.11916125715802	14.956771476068	0.00012265200756126	0.000445593886685479	Zc3hc1	zinc finger, C3HC type 1 [Source:MGI Symbol;Acc:MGI:1916023]
ENSMUSG00000039133	2.76892733064466	-2.94767110264982	2.00081935940057	0.157760826931152	0.286684531321322	9330171B17Rik	RIKEN cDNA 9330171B17 gene [Source:MGI Symbol;Acc:MGI:3696417]
ENSMUSG00000039148	-0.121241472156577	8.38218528967351	15.1826992291385	0.000109153159980918	0.000398695037618037	Sart1	squamous cell carcinoma antigen recognized by T cells 1 [Source:MGI Symbol;Acc:MGI:1309453]
ENSMUSG00000039156	0.36355769786368	9.20695219115051	148.221386849943	1.76583213108366e-30	3.90156569877667e-29	Stim2	stromal interaction molecule 2 [Source:MGI Symbol;Acc:MGI:2151156]
ENSMUSG00000039159	0.27002927002934	8.48035934950572	76.9638198585657	2.00389274544879e-17	2.2101662075007e-16	Ube2h	ubiquitin-conjugating enzyme E2H [Source:MGI Symbol;Acc:MGI:104632]
ENSMUSG00000039176	-0.189926163769638	8.75567435221373	38.8714303852214	8.80324228861605e-10	5.49572678793473e-09	Polg	polymerase (DNA directed), gamma [Source:MGI Symbol;Acc:MGI:1196389]
ENSMUSG00000039178	-0.39302145516335	6.57364263188457	79.9242716911253	5.36555676197737e-18	6.07647056410872e-17	Tbc1d19	TBC1 domain family, member 19 [Source:MGI Symbol;Acc:MGI:1914499]
ENSMUSG00000039187	-0.473178997657477	7.09268212062679	150.009199961224	8.6506571547216e-31	1.93665870937327e-29	Fanci	Fanconi anemia, complementation group I [Source:MGI Symbol;Acc:MGI:2384790]
ENSMUSG00000039191	-0.193104342215412	8.39194396785255	38.8583315474896	8.85872154608277e-10	5.52525981301343e-09	Rbpj	recombination signal binding protein for immunoglobulin kappa J region [Source:MGI Symbol;Acc:MGI:96522]
ENSMUSG00000039194	-0.713043568119568	3.42434864292434	51.1706776313607	2.60581481759902e-12	2.00431330850819e-11	Rlbp1	retinaldehyde binding protein 1 [Source:MGI Symbol;Acc:MGI:97930]
ENSMUSG00000039202	-0.118203597799154	8.42291992863413	14.597976478669	0.000147643592677869	0.000532667198556602	Abhd2	abhydrolase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914344]
ENSMUSG00000039206	0.124837205565616	6.50406665895323	7.93306260448968	0.005021693633866	0.0142355013243472	Daglb	diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]
ENSMUSG00000039210	-0.153903417350958	7.59346706116327	19.6221888573978	1.13123149269448e-05	4.64093211292922e-05	Gpatch2	G patch domain containing 2 [Source:MGI Symbol;Acc:MGI:1915019]
ENSMUSG00000039236	0.118155604372741	1.53498614989968	0.436327045767269	0.50916680726052	0.64490010938336	Isg20	interferon-stimulated protein [Source:MGI Symbol;Acc:MGI:1928895]
ENSMUSG00000039239	0.648610366273853	7.35263459203079	317.027155128253	9.61856539840593e-57	5.08055630145488e-55	Tgfb2	transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]
ENSMUSG00000039244	0.0864316359745282	7.36873938361345	5.70021462078975	0.0172868928231473	0.0430485017964268	E130309D02Rik	RIKEN cDNA E130309D02 gene [Source:MGI Symbol;Acc:MGI:2442621]
ENSMUSG00000039246	0.0200032663646377	5.47000650903843	0.124434178999987	0.724404246088079	0.820797236098793	Lyplal1	lysophospholipase-like 1 [Source:MGI Symbol;Acc:MGI:2385115]
ENSMUSG00000039252	-0.341551072453584	4.31661834207088	19.9881878180249	9.40131125889772e-06	3.89236163021479e-05	Lgi2	leucine-rich repeat LGI family, member 2 [Source:MGI Symbol;Acc:MGI:2180196]
ENSMUSG00000039257	0.975698438023227	0.761278089923668	16.2315386666183	6.36346877497848e-05	0.0002392848297421	Vstm2b	V-set and transmembrane domain containing 2B [Source:MGI Symbol;Acc:MGI:1914525]
ENSMUSG00000039264	-1.79170064660652	-3.05462318609619	0.776051998167253	0.378723018219835	0.51807786025424	Gimap3	GTPase, IMAP family member 3 [Source:MGI Symbol;Acc:MGI:1932723]
ENSMUSG00000039296	1.96714720191647	-3.05458825625058	0.987171510449784	0.320856729607179	0.475616993394923	Spdye4a	speedy/RINGO cell cycle regulator family, member E4A [Source:MGI Symbol;Acc:MGI:1921923]
ENSMUSG00000039315	0.174299506072849	-2.94770602806444	0.00884235668622712	0.925115268337287	0.94669223851056	Clnk	cytokine-dependent hematopoietic cell linker [Source:MGI Symbol;Acc:MGI:1351468]
ENSMUSG00000039318	-0.251769018298276	9.15421638165277	70.9661527912302	2.95214376579781e-16	2.98794071864656e-15	Rab3gap2	RAB3 GTPase activating protein subunit 2 [Source:MGI Symbol;Acc:MGI:1916043]
ENSMUSG00000039323	-0.394823238082191	12.1689981391944	156.451309674007	6.71270830673415e-32	1.6093837185046e-30	Igfbp2	insulin-like growth factor binding protein 2 [Source:MGI Symbol;Acc:MGI:96437]
ENSMUSG00000039330	-2.5661755615106	-2.94773441102139	1.57331729365864	0.210240615025542	0.355201944341627	Tsga10ip	testis specific 10 interacting protein [Source:MGI Symbol;Acc:MGI:1925556]
ENSMUSG00000039342	-3.97993896232859	-2.58519755664198	4.92295207129641	0.0268957460725749	0.0640740448191257	Ankar	ankyrin and armadillo repeat containing [Source:MGI Symbol;Acc:MGI:2442559]
ENSMUSG00000039347	0.133558991479432	8.46650329044613	18.72490184181	1.78257499614626e-05	7.11871798520075e-05	Atp6v0e2	ATPase, H+ transporting, lysosomal V0 subunit E2 [Source:MGI Symbol;Acc:MGI:1923502]
ENSMUSG00000039349	0.45394532168205	0.671482856738039	3.37686349637514	0.0666368446077605	0.141721203646766	C130074G19Rik	RIKEN cDNA C130074G19 gene [Source:MGI Symbol;Acc:MGI:2444831]
ENSMUSG00000039354	-0.309698984215888	7.40482198192361	73.8602908615983	8.03329307253323e-17	8.48642100990581e-16	Smarcal1	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:MGI Symbol;Acc:MGI:1859183]
ENSMUSG00000039361	-0.13482977000437	9.55782255166474	20.3302650663457	7.91000767954527e-06	3.32998517567905e-05	Picalm	phosphatidylinositol binding clathrin assembly protein [Source:MGI Symbol;Acc:MGI:2385902]
ENSMUSG00000039372	1.76321504449626	1.56493199239404	88.8422233046158	1.05384276012777e-19	1.34181372904404e-18	March4	membrane-associated ring finger (C3HC4) 4 [Source:MGI Symbol;Acc:MGI:2683550]
ENSMUSG00000039377	-0.208626734424774	6.98016478484893	27.3694818929967	2.36289724387533e-07	1.19042833575567e-06	Hlx	H2.0-like homeobox [Source:MGI Symbol;Acc:MGI:96109]
ENSMUSG00000039384	0.508112520951035	6.11177156662158	107.58155995713	3.27755590474836e-23	5.20177358497738e-22	Dusp10	dual specificity phosphatase 10 [Source:MGI Symbol;Acc:MGI:1927070]
ENSMUSG00000039391	1.5204052942092	0.405888256713582	28.4256584296287	1.40423707621394e-07	7.28629844380849e-07	Ccdc81	coiled-coil domain containing 81 [Source:MGI Symbol;Acc:MGI:1918134]
ENSMUSG00000039395	-0.124868245926331	4.89139118208365	3.65551802499312	0.0563836312144339	0.122733332466448	Mreg	melanoregulin [Source:MGI Symbol;Acc:MGI:2151839]
ENSMUSG00000039405	-1.24501260811489	6.61811969413774	771.157188276688	4.50144760568763e-108	8.95126095942766e-106	Prss23	protease, serine 23 [Source:MGI Symbol;Acc:MGI:1923703]
ENSMUSG00000039419	1.83407923232176	-1.71049555602149	5.80924277062309	0.0162570420183258	0.0409057912489397	Cntnap2	contactin associated protein-like 2 [Source:MGI Symbol;Acc:MGI:1914047]
ENSMUSG00000039428	0.061565201712934	7.58490938888212	3.1291989977105	0.0774349687546254	0.160890542025207	Tmem135	transmembrane protein 135 [Source:MGI Symbol;Acc:MGI:1920009]
ENSMUSG00000039474	0.105544809650514	6.63501323577142	6.08300704028084	0.0139412707534686	0.0356493689728447	Wfs1	Wolfram syndrome 1 homolog (human) [Source:MGI Symbol;Acc:MGI:1328355]
ENSMUSG00000039477	0.172277855247206	8.22171166225259	30.0292357079493	6.3905466248277e-08	3.42094107129534e-07	Tnrc18	trinucleotide repeat containing 18 [Source:MGI Symbol;Acc:MGI:3648294]
ENSMUSG00000039529	0.579005693563006	0.454919331876865	4.59721221935029	0.0324452813739373	0.0754860796177529	Atp8b1	ATPase, class I, type 8B, member 1 [Source:MGI Symbol;Acc:MGI:1859665]
ENSMUSG00000039533	2.25531140444996	4.78621817521014	942.006514474465	5.9403593434408e-123	1.54472190465397e-120	Mmd2	monocyte to macrophage differentiation-associated 2 [Source:MGI Symbol;Acc:MGI:1922354]
ENSMUSG00000039563	0.0461538030640406	0.910447901989297	0.0414944572194176	0.838659000584922	0.905923231020077	2210406O10Rik	RIKEN cDNA 2210406O10 gene [Source:MGI Symbol;Acc:MGI:1923960]
ENSMUSG00000039578	0.574285390666109	3.91900993733094	46.1705409947354	2.7304061670412e-11	1.93503942299429e-10	Ccser1	coiled-coil serine rich 1 [Source:MGI Symbol;Acc:MGI:3045354]
ENSMUSG00000039616	-0.626286488130377	-0.777918072260571	1.81866186110117	0.178006939029152	0.315301261403222	Mocos	molybdenum cofactor sulfurase [Source:MGI Symbol;Acc:MGI:1915841]
ENSMUSG00000039623	-0.0423824392317565	6.57186501270976	0.937854055343721	0.333240091296899	0.488516100879951	Ap5z1	adaptor-related protein complex 5, zeta 1 subunit [Source:MGI Symbol;Acc:MGI:1924908]
ENSMUSG00000039629	-0.388433843662955	2.77701163138543	10.6854563866757	0.00114471179386634	0.00361147757271597	Strip2	striatin interacting protein 2 [Source:MGI Symbol;Acc:MGI:2444363]
ENSMUSG00000039630	-0.0376401985026387	12.0215095820975	1.46168691379583	0.227161973677162	0.375511516878067	Hnrnpu	heterogeneous nuclear ribonucleoprotein U [Source:MGI Symbol;Acc:MGI:1858195]
ENSMUSG00000039682	-0.278624305138199	8.53641017168009	81.3830485966818	2.80982715843526e-18	3.24739169541553e-17	Lap3	leucine aminopeptidase 3 [Source:MGI Symbol;Acc:MGI:1914238]
ENSMUSG00000039683	-0.355397569791112	5.66735879002393	42.8310796215407	1.32877099741819e-10	8.92137111573427e-10	Sdk1	sidekick cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:2444413]
ENSMUSG00000039699	-0.261715961414516	-1.89714202818968	0.105906573745872	0.744972596314434	0.836927694447316	Batf2	basic leucine zipper transcription factor, ATF-like 2 [Source:MGI Symbol;Acc:MGI:1921731]
ENSMUSG00000039706	1.51667608067845	1.83989762081941	83.8861401235614	9.29439922881424e-19	1.13020563284196e-17	Ldb2	LIM domain binding 2 [Source:MGI Symbol;Acc:MGI:894670]
ENSMUSG00000039728	-0.254350556842432	-1.39752961874441	0.172953011384287	0.677656752121789	0.786160700702562	Slc6a5	solute carrier family 6 (neurotransmitter transporter, glycine), member 5 [Source:MGI Symbol;Acc:MGI:105090]
ENSMUSG00000039737	-0.0476907321244838	6.22568215380831	0.99356388320305	0.319294840026327	0.475616993394923	Prkrip1	Prkr interacting protein 1 (IL11 inducible) [Source:MGI Symbol;Acc:MGI:1914051]
ENSMUSG00000039742	0.238231193334411	-0.362664703872242	0.404686308576511	0.524933665022966	0.66115434225415	Fam71f1	family with sequence similarity 71, member F1 [Source:MGI Symbol;Acc:MGI:3032524]
ENSMUSG00000039745	0.519014794790202	-2.36266485389713	0.232081270387095	0.630169342438919	0.743369425390824	Htatip2	HIV-1 Tat interactive protein 2 [Source:MGI Symbol;Acc:MGI:1859271]
ENSMUSG00000039747	0.131937997428003	5.20788578367103	4.77932494527528	0.0292084374433488	0.0688317342469436	Orai2	ORAI calcium release-activated calcium modulator 2 [Source:MGI Symbol;Acc:MGI:2443195]
ENSMUSG00000039748	-0.245709725415741	7.75032900180196	52.6669531206504	1.29592374207314e-12	1.01526540210388e-11	Exo1	exonuclease 1 [Source:MGI Symbol;Acc:MGI:1349427]
ENSMUSG00000039753	-0.409174624056847	7.20576448506654	118.229137127968	3.69961045796771e-25	6.31643088543427e-24	Fbxl5	F-box and leucine-rich repeat protein 5 [Source:MGI Symbol;Acc:MGI:2152883]
ENSMUSG00000039754	0.0274396110943825	4.76544306969408	0.167138781373793	0.682820474328955	0.791318002560518	Alkbh4	alkB homolog 4, lysine demethylase [Source:MGI Symbol;Acc:MGI:1919291]
ENSMUSG00000039765	-0.00775532380691231	7.48146714519189	0.0478125353664685	0.826992386595535	0.899433529398745	Cc2d2a	coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487]
ENSMUSG00000039771	-0.121236560338505	6.968948299651	9.22766521799588	0.00249269787283825	0.00746043838789703	Polr2j	polymerase (RNA) II (DNA directed) polypeptide J [Source:MGI Symbol;Acc:MGI:109582]
ENSMUSG00000039782	0.614085041002082	7.71611273848592	324.660437371301	8.28613290209453e-58	4.51794714121461e-56	Cpeb2	cytoplasmic polyadenylation element binding protein 2 [Source:MGI Symbol;Acc:MGI:2442640]
ENSMUSG00000039783	0.282124488434981	-0.488279126568118	0.510464091113705	0.475229817040126	0.616349279303336	Kmo	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) [Source:MGI Symbol;Acc:MGI:2138151]
ENSMUSG00000039840	-0.0556917431542255	6.95816246289494	1.97093358550787	0.160892100849116	0.290697887183557	Epg5	ectopic P-granules autophagy protein 5 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1918673]
ENSMUSG00000039841	-0.339351962636629	6.2298497403954	49.9690834422116	4.57303794868325e-12	3.44794294327186e-11	Zfp800	zinc finger protein 800 [Source:MGI Symbol;Acc:MGI:1889334]
ENSMUSG00000039860	0.663566563764872	2.60433441124293	28.6767397379154	1.2411080177059e-07	6.46964634364657e-07	Srrm3	serine/arginine repetitive matrix 3 [Source:MGI Symbol;Acc:MGI:1920309]
ENSMUSG00000039883	0.211700770863682	4.26530757668799	7.44492491043476	0.00655738505623942	0.0181104903452756	Lrrc17	leucine rich repeat containing 17 [Source:MGI Symbol;Acc:MGI:1921761]
ENSMUSG00000039886	0.173666118467202	6.57954979861843	15.7244938506567	8.25722758940576e-05	0.00030573447826929	Tmem120a	transmembrane protein 120A [Source:MGI Symbol;Acc:MGI:2686991]
ENSMUSG00000039899	1.97841926371069	-1.05415742438128	12.8947482158209	0.000357868206916445	0.00122757328612993	Fgl2	fibrinogen-like protein 2 [Source:MGI Symbol;Acc:MGI:103266]
ENSMUSG00000039904	1.23152076520817	3.73376292528673	183.388178007204	1.95764410972757e-36	5.46926934953227e-35	Gpr37	G protein-coupled receptor 37 [Source:MGI Symbol;Acc:MGI:1313297]
ENSMUSG00000039917	-0.0830401795282779	7.15184254575929	4.80326311017663	0.0288087716627112	0.068127354043928	Rhbdd2	rhomboid domain containing 2 [Source:MGI Symbol;Acc:MGI:1915612]
ENSMUSG00000039934	-0.0404736550379552	2.44943111006749	0.0974528788204048	0.755021850841526	0.844777228235429	Gsap	gamma-secretase activating protein [Source:MGI Symbol;Acc:MGI:2442259]
ENSMUSG00000039954	1.03664980107881	0.918334614406901	20.655689577519	6.7128073506523e-06	2.85621714900945e-05	Stk32a	serine/threonine kinase 32A [Source:MGI Symbol;Acc:MGI:2442403]
ENSMUSG00000039958	-0.188387641534317	3.9128779822667	4.93546534863773	0.026702027850401	0.0637244497423196	Mettl20	methyltransferase like 20 [Source:MGI Symbol;Acc:MGI:2443575]
ENSMUSG00000039959	0.0510447292838667	12.201637362802	2.70612209172334	0.10051373406841	0.199933320399094	Hip1	huntingtin interacting protein 1 [Source:MGI Symbol;Acc:MGI:1099804]
ENSMUSG00000039968	-0.0464932053255528	6.95084482853458	1.37436702055541	0.241551557351395	0.396006323776134	Rsbn1l	round spermatid basic protein 1-like [Source:MGI Symbol;Acc:MGI:3036237]
ENSMUSG00000039985	0.247274391607961	7.7467573414217	53.4207727873059	9.12174461414046e-13	7.2470170782848e-12	Fam60a	family with sequence similarity 60, member A [Source:MGI Symbol;Acc:MGI:1929091]
ENSMUSG00000039987	-0.180024998829059	7.66335188485279	27.468628569075	2.25009506055163e-07	1.13698749659115e-06	Phtf2	putative homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:1916020]
ENSMUSG00000039990	-0.340415138530777	7.04803796284595	76.6016304058502	2.35550277031047e-17	2.58531724514109e-16	Edrf1	erythroid differentiation regulatory factor 1 [Source:MGI Symbol;Acc:MGI:1919831]
ENSMUSG00000039997	0.358277589235296	0.548916831060509	1.91690677114224	0.166738513281093	0.299182348273214	Ifi203	interferon activated gene 203 [Source:MGI Symbol;Acc:MGI:96428]
ENSMUSG00000040003	0.395272186344427	7.99274826841759	148.273855324127	1.72919193302006e-30	3.83313660955692e-29	Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1354953]
ENSMUSG00000040013	0.469823478738235	-2.2315067175511	0.229149868094415	0.632338038335451	0.744685155406024	Fkbp6	FK506 binding protein 6 [Source:MGI Symbol;Acc:MGI:2137612]
ENSMUSG00000040017	-0.0972545577100703	-1.23156022499114	0.0302349801509783	0.862019719752718	0.923924433298689	Saa4	serum amyloid A 4 [Source:MGI Symbol;Acc:MGI:98224]
ENSMUSG00000040026	1.48981938453377	-2.75505050332613	0.920667469268506	0.337705634915685	0.491172421416554	Saa3	serum amyloid A 3 [Source:MGI Symbol;Acc:MGI:98223]
ENSMUSG00000040029	-0.301887106906605	8.04849334695848	87.6212699249566	1.79876980694278e-19	2.26893333297391e-18	Ipo8	importin 8 [Source:MGI Symbol;Acc:MGI:2444611]
ENSMUSG00000040046	-0.573389932894007	-2.0546527543879	0.412805640990888	0.520806620894387	0.656690332686862	Tph1	tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796]
ENSMUSG00000040078	-0.204038862241244	4.99774035791554	10.299283244334	0.00140544234942701	0.00438293160723064	Gm9769	predicted pseudogene 9769 [Source:MGI Symbol;Acc:MGI:3704271]
ENSMUSG00000040102	-0.0815385928679873	6.87965393963483	4.08343095559685	0.0437715869697912	0.0979543069008622	Klhl42	kelch-like 42 [Source:MGI Symbol;Acc:MGI:2444786]
ENSMUSG00000040112	-0.101763121732294	6.89217523471338	6.38293533525644	0.0117912014866654	0.030614559620332	Mrps35	mitochondrial ribosomal protein S35 [Source:MGI Symbol;Acc:MGI:2385255]
ENSMUSG00000040113	-1.79170064660652	-3.05462318609619	0.776051998167253	0.378723018219835	0.51807786025424	Mettl11b	methyltransferase like 11B [Source:MGI Symbol;Acc:MGI:2685053]
ENSMUSG00000040118	-0.0981306438384036	8.49216629482314	10.0418890994149	0.00161202036541805	0.00497665282675407	Cacna2d1	calcium channel, voltage-dependent, alpha2/delta subunit 1 [Source:MGI Symbol;Acc:MGI:88295]
ENSMUSG00000040121	-0.222049372933683	0.40494172314828	0.639445613351954	0.424243942472766	0.565407706496821	Rep15	RAB15 effector protein [Source:MGI Symbol;Acc:MGI:1913782]
ENSMUSG00000040124	-0.14027316521835	6.23236594247166	8.61222486875539	0.00347331279074661	0.0101307453745633	Gorab	golgin, RAB6-interacting [Source:MGI Symbol;Acc:MGI:2138271]
ENSMUSG00000040125	0.144942529520105	1.80736498469311	0.815811431197886	0.366788296710116	0.51807786025424	Gpr26	G protein-coupled receptor 26 [Source:MGI Symbol;Acc:MGI:2441758]
ENSMUSG00000040136	0.228490717303763	-1.75509889340569	0.0972128458471238	0.75531405778482	0.844777228235429	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8 [Source:MGI Symbol;Acc:MGI:1352629]
ENSMUSG00000040139	-0.0224632095555836	4.64325201345564	0.10489998562958	0.746145385971752	0.837570804342522	9430038I01Rik	RIKEN cDNA 9430038I01 gene [Source:MGI Symbol;Acc:MGI:1924502]
ENSMUSG00000040148	0.174257476417644	-2.94770500598183	0.00883915880025066	0.925128770868107	0.94669223851056	Hmx3	H6 homeobox 3 [Source:MGI Symbol;Acc:MGI:107160]
ENSMUSG00000040167	-0.159183678923493	7.16433490179719	17.6906623522433	3.01695160224383e-05	0.000117295053379934	Ikzf5	IKAROS family zinc finger 5 [Source:MGI Symbol;Acc:MGI:1914393]
ENSMUSG00000040170	1.52381894816018	0.875697856417785	40.9914381170755	3.19225159303695e-10	2.08529594401187e-09	Fmo2	flavin containing monooxygenase 2 [Source:MGI Symbol;Acc:MGI:1916776]
ENSMUSG00000040177	-0.416581353972628	5.49896673662706	54.4228462527382	5.72393632977641e-13	4.61808275962032e-12	2310057M21Rik	RIKEN cDNA 2310057M21 gene [Source:MGI Symbol;Acc:MGI:1915527]
ENSMUSG00000040181	0.285965712655222	3.67571381636906	10.0172364158801	0.00163335919055987	0.00503333704985199	Fmo1	flavin containing monooxygenase 1 [Source:MGI Symbol;Acc:MGI:1310002]
ENSMUSG00000040187	0.0428592110962913	3.15411779020723	0.164395353309563	0.6852934225193	0.793639744716168	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2 [Source:MGI Symbol;Acc:MGI:2684845]
ENSMUSG00000040189	0.0282034733141451	1.56236712638034	0.0252207182719598	0.873874433881771	0.930728583408105	Ccdc114	coiled-coil domain containing 114 [Source:MGI Symbol;Acc:MGI:2446120]
ENSMUSG00000040205	-0.319809944727251	-2.29560520056073	0.0947670608671715	0.758314298790858	0.846431829167242	Cuzd1	CUB and zona pellucida-like domains 1 [Source:MGI Symbol;Acc:MGI:1202881]
ENSMUSG00000040212	0.373708105477163	0.76894715827645	2.45263332554608	0.117881543815187	0.228759218637911	Emp3	epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]
ENSMUSG00000040225	0.070674171711203	11.2870606070405	5.21917538626633	0.0227049266590227	0.0551790111939799	Prrc2c	proline-rich coiled-coil 2C [Source:MGI Symbol;Acc:MGI:1913754]
ENSMUSG00000040231	-0.284380850380113	0.8885951143695	1.52590293561291	0.217236081815501	0.363727872499902	Syngr4	synaptogyrin 4 [Source:MGI Symbol;Acc:MGI:1928903]
ENSMUSG00000040234	0.0508216457236084	8.26301351413866	2.64578191327345	0.104376419563348	0.206643915861727	Tm7sf3	transmembrane 7 superfamily member 3 [Source:MGI Symbol;Acc:MGI:1914873]
ENSMUSG00000040242	0.069327518120241	8.0976871870226	4.69301441166451	0.0306982191751551	0.0718416960343452	Fgfr1op2	FGFR1 oncogene partner 2 [Source:MGI Symbol;Acc:MGI:1914779]
ENSMUSG00000040247	0.246254373357734	1.71666184416636	2.1847861887287	0.139931453890962	0.263457688598383	Tbc1d10c	TBC1 domain family, member 10c [Source:MGI Symbol;Acc:MGI:1922072]
ENSMUSG00000040250	-0.158091701448005	7.56701332938286	20.413014863592	7.58657043210407e-06	3.20379779459436e-05	Asun	asunder, spermatogenesis regulator [Source:MGI Symbol;Acc:MGI:1918427]
ENSMUSG00000040254	0.180291927231119	5.40351371894509	9.83795826864916	0.00179742706121953	0.00550630011821713	Sema3d	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:MGI Symbol;Acc:MGI:1860118]
ENSMUSG00000040265	-0.121512660525805	4.87006847706246	3.44603117841217	0.0639184193794748	0.136757099185009	Dnm3	dynamin 3 [Source:MGI Symbol;Acc:MGI:1341299]
ENSMUSG00000040268	0.260829268742635	8.42402753863908	70.6980082303807	3.3315914709181e-16	3.35191814507103e-15	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 [Source:MGI Symbol;Acc:MGI:2442213]
